0	0.2225147529884621	0.6846702575683594	0.39602816104888916	0.43473824858665466	0.041055720299482346
15	0.22431099503128618	0.6842550277709961	0.4027594327926636	0.4557076692581177	0.055718474090099335
15	0.22632872970015913	0.6840089797973633	0.4099220335483551	0.4496341347694397	0.05962854251265526
15	0.22856790048104744	0.6837782859802246	0.4381564259529114	0.47979918122291565	0.06842619925737381
29	0.2310039378978588	0.683562978108724	0.4381564259529114	0.47979918122291565	0.07820136845111847
30	0.23361217357494213	0.6833322842915852	0.4306248128414154	0.486150324344635	0.07917888462543488
30	0.2364172900164569	0.6831477483113606	0.4306248128414154	0.486150324344635	0.08015640079975128
45	0.23929627029984085	0.6829785982767741	0.4306248128414154	0.486150324344635	0.09090909361839294
47	0.24886810867874712	0.6824403444925944	0.43691113591194153	0.5078686475753784	0.12512218952178955
47	0.24234740645797165	0.6827940305074056	0.4306248128414154	0.486150324344635	0.09872923046350479
47	0.24557082564742477	0.682624880472819	0.4306248128414154	0.486150324344635	0.11241446435451508
62	0.25221455891927086	0.682271162668864	0.4306248128414154	0.486150324344635	0.13782991468906403
62	0.2557332639341001	0.6821481386820476	0.4229243993759155	0.49233412742614746	0.14369501173496246
63	0.25937497174298324	0.6820251146952312	0.4229243993759155	0.49233412742614746	0.17790810763835907
77	0.263115155255353	0.6819020907084148	0.4229243993759155	0.49233412742614746	0.18670576810836792
77	0.26692914609555846	0.6817482630411784	0.4229243993759155	0.49233412742614746	0.19257086515426636
78	0.27089077984845195	0.6815791130065918	0.41661399602890015	0.47086775302886963	0.2023460417985916
93	0.2748769406919126	0.6814099629720052	0.41661399602890015	0.47086775302886963	0.21994134783744812
93	0.27896160549587673	0.6812561353047688	0.41661399602890015	0.47086775302886963	0.22873900830745697
93	0.28316927309389467	0.6810715993245442	0.4091034531593323	0.4769209325313568	0.24144671857357025
108	0.2873277734827112	0.6808716773986816	0.4091034531593323	0.4769209325313568	0.2482893466949463
108	0.2915846648039641	0.6806256294250488	0.4091034531593323	0.4769209325313568	0.25610947608947754
109	0.2960383945041233	0.6803641637166341	0.4091034531593323	0.4769209325313568	0.2629520893096924
123	0.30068899084020545	0.6801488558451334	0.4091034531593323	0.4769209325313568	0.2717497646808624
124	0.30548720183195893	0.6798874219258626	0.4027594327926636	0.4557076692581177	0.2815249264240265
125	0.31048225120261863	0.679656728108724	0.4027594327926636	0.4557076692581177	0.27565982937812805
139	0.3156988073278357	0.6794106801350912	0.4027594327926636	0.4557076692581177	0.3000977635383606
139	0.32111220183195893	0.6791953722635905	0.4027594327926636	0.4557076692581177	0.2952101528644562
140	0.3267962420428241	0.6789339065551758	0.4027594327926636	0.4557076692581177	0.3000977635383606
154	0.3325541743525752	0.678718630472819	0.4027594327926636	0.4557076692581177	0.31085044145584106
155	0.3383858292191117	0.6785033226013184	0.39602816104888916	0.43473824858665466	0.3040078282356262
155	0.3444389625831887	0.6783187548319498	0.39602816104888916	0.43473824858665466	0.31085044145584106
170	0.350664378978588	0.6781342188517252	0.39602816104888916	0.43473824858665466	0.30987292528152466
171	0.35703743828667533	0.6779189109802246	0.39602816104888916	0.43473824858665466	0.3040078282356262
171	0.36345963654694735	0.6776728630065918	0.39602816104888916	0.43473824858665466	0.2854349911212921
186	0.3700295059769242	0.677396043141683	0.38905543088912964	0.44066640734672546	0.3186705708503723
186	0.3766732109917535	0.6771346092224121	0.3822759985923767	0.4199615716934204	0.3333333432674408
186	0.3835138108995226	0.6768885294596354	0.3822759985923767	0.4199615716934204	0.3460410535335541
201	0.39064961186161745	0.6766424814860026	0.3822759985923767	0.4199615716934204	0.3528836667537689
203	0.41304134792751734	0.6760119120279948	0.38142088055610657	0.39363545179367065	0.3499511182308197
203	0.3979330557364005	0.6763964017232259	0.3822759985923767	0.4199615716934204	0.3479960858821869
203	0.40533953066225403	0.6761964797973633	0.3822759985923767	0.4199615716934204	0.3352883756160736
219	0.4210137826425058	0.6759504000345866	0.38142088055610657	0.39363545179367065	0.3460410535335541
219	0.4292076958550347	0.6759196599324544	0.38142088055610657	0.39363545179367065	0.34408602118492126
219	0.4376476429126881	0.6759042739868164	0.3686603009700775	0.4053001403808594	0.34115347266197205
233	0.44628448486328126	0.6759042739868164	0.3686603009700775	0.4053001403808594	0.34213098883628845
233	0.45514274879738137	0.6759042739868164	0.3675571084022522	0.37941673398017883	0.34506353735923767
234	0.4641240155255353	0.6759042739868164	0.3675571084022522	0.37941673398017883	0.34506353735923767
249	0.4732529534233941	0.6759042739868164	0.3675571084022522	0.37941673398017883	0.36070382595062256
249	0.48238186306423614	0.6759196599324544	0.3675571084022522	0.37941673398017883	0.3538611829280853
250	0.49153544108072916	0.6759811719258626	0.3596254885196686	0.3596254885196686	0.35581621527671814
263	0.5007628264250579	0.6760427157084148	0.3596254885196686	0.3596254885196686	0.35679373145103455
265	0.5101131863064237	0.6761503537495931	0.37941673398017883	0.3675571084022522	0.35777124762535095
265	0.5194635461877893	0.6762272516886394	0.390749990940094	0.35517585277557373	0.3695014715194702
279	0.5286417078088831	0.6763195037841797	0.390749990940094	0.35517585277557373	0.36070382595062256
280	0.5377952858253762	0.6763656298319498	0.390749990940094	0.35517585277557373	0.37732160091400146
